1, 46, 2
1, 47, 2
1, 48, 1
1, 49, 2
1, 50, 2
1, 51, 1
1, 52, 1
1, 53, 1
1, 54, 1
1, 55, 1
1, 56, 2
1, 57, 2
1, 58, 1
1, 59, 2
1, 60, 2
1, 61, 2
1, 62, 2
1, 63, 1
1, 64, 1
1, 65, 1
1, 66, 1
1, 67, 2
1, 68, 1
1, 69, 2
1, 70, 2
1, 71, 2
1, 72, 2
1, 73, 1
1, 74, 1
1, 75, 1
1, 76, 2
1, 77, 1
1, 78, 1
1, 79, 1
1, 80, 2
1, 81, 2
1, 82, 2
1, 83, 1
1, 84, 2
1, 85, 1
1, 86, 1
1, 87, 2
1, 88, 2
1, 89, 1
1, 90, 1
1, 91, 1
1, 92, 1
1, 93, 2
1, 94, 2
1, 95, 2
1, 96, 2
1, 97, 2
1, 98, 2
1, 99, 2
2, 3, 1
2, 4, 1
2, 5, 2
2, 6, 1
2, 7, 1
2, 8, 2
2, 9, 2
2, 10, 2
2, 11, 2
2, 12, 2
2, 13, 2
2, 14, 2
2, 15, 1
2, 16, 2
2, 17, 1
2, 18, 1
2, 19, 1
2, 20, 2
2, 21, 2
2, 22, 1
2, 23, 2
2, 24, 2
2, 25, 2
2, 26, 2
2, 27, 1
2, 28, 1
2, 29, 1
2, 30, 1
2, 31, 1
2, 32, 1
2, 33, 2
2, 34, 2
2, 35, 1
2, 36, 1
2, 37, 1
2, 38, 1
2, 39, 2
2, 40, 1
2, 41, 2
2, 42, 2
2, 43, 2
2, 44, 2
2, 45, 1
2, 46, 1
2, 47, 1
2, 48, 1
2, 49, 2
2, 50, 2
2, 51, 1
2, 52, 1
2, 53, 1
2, 54, 2
2, 55, 1
2, 56, 2
2, 57, 2
2, 58, 1
2, 59, 1
2, 60, 2
2, 61, 1
2, 62, 1
2, 63, 1
2, 64, 2
2, 65, 1
2, 66, 1
2, 67, 1
2, 68, 1
2, 69, 2
2, 70, 2
2, 71, 2
2, 72, 2
2, 73, 2
2, 74, 2
2, 75, 1
2, 76, 1
2, 77, 1
2, 78, 1
2, 79, 2
2, 80, 1
2, 81, 2
2, 82, 2
2, 83, 1
2, 84, 1
2, 85, 1
2, 86, 2
2, 87, 2
2, 88, 1
2, 89, 1
2, 90, 2
2, 91, 1
2, 92, 1
2, 93, 2
2, 94, 2
2, 95, 1
2, 96, 2
2, 97, 1
2, 98, 2
2, 99, 2
3, 4, 1
3, 5, 1
3, 6, 1
3, 7, 1
3, 8, 1
3, 9, 1
3, 10, 1
3, 11, 1
3, 12, 1
3, 13, 1
3, 14, 2
3, 15, 2
3, 16, 2
3, 17, 2
3, 18, 1
3, 19, 2
3, 20, 2
3, 21, 2
3, 22, 1
3, 23, 1
3, 24, 1
3, 25, 1
3, 26, 2
3, 27, 1
3, 28, 1
3, 29, 1
3, 30, 1
3, 31, 1
3, 32, 2
3, 33, 1
3, 34, 1
3, 35, 2
3, 36, 2
3, 37, 1
3, 38, 1
3, 39, 1
3, 40, 1
3, 41, 2
3, 42, 1
3, 43, 1
3, 44, 2
3, 45, 2
3, 46, 1
3, 47, 2
3, 48, 2
3, 49, 2
3, 50, 2
3, 51, 2
3, 52, 2
3, 53, 1
3, 54, 1
3, 55, 2
3, 56, 2
3, 57, 1
3, 58, 2
3, 59, 2
3, 60, 1
3, 61, 2
3, 62, 2
3, 63, 2
3, 64, 2
3, 65, 2
3, 66, 2
3, 67, 2
3, 68, 1
3, 69, 2
3, 70, 2
3, 71, 1
3, 72, 2
3, 73, 1
3, 74, 1
3, 75, 1
3, 76, 1
3, 77, 2
3, 78, 2
3, 79, 2
3, 80, 2
3, 81, 2
3, 82, 1
3, 83, 2
3, 84, 1
3, 85, 1
3, 86, 1
3, 87, 2
3, 88, 1
3, 89, 2
3, 90, 1
3, 91, 2
3, 92, 2
3, 93, 1
3, 94, 1
3, 95, 1
3, 96, 1
3, 97, 2
3, 98, 2
3, 99, 1
4, 5, 1
4, 6, 2
4, 7, 1
4, 8, 1
4, 9, 2
4, 10, 2
4, 11, 2
4, 12, 1
4, 13, 2
4, 14, 1
4, 15, 2
4, 16, 1
4, 17, 2
4, 18, 1
4, 19, 1
4, 20, 2
4, 21, 1
4, 22, 1
4, 23, 2
4, 24, 2
4, 25, 1
4, 26, 2
4, 27, 1
4, 28, 1
4, 29, 1
4, 30, 2
4, 31, 1
4, 32, 1
4, 33, 2
4, 34, 2
4, 35, 1
4, 36, 2
4, 37, 1
4, 38, 2
4, 39, 1
4, 40, 2
4, 41, 1
4, 42, 1
4, 43, 2
4, 44, 2
4, 45, 2
4, 46, 1
4, 47, 2
4, 48, 1
4, 49, 1
4, 50, 1
4, 51, 2
4, 52, 2
4, 53, 1
4, 54, 1
4, 55, 2
4, 56, 1
4, 57, 1
4, 58, 2
4, 59, 1
4, 60, 2
4, 61, 2
4, 62, 1
4, 63, 1
4, 64, 1
4, 65, 1
4, 66, 2
4, 67, 1
4, 68, 1
4, 69, 1
4, 70, 1
4, 71, 2
4, 72, 2
4, 73, 2
4, 74, 2
4, 75, 1
4, 76, 2
4, 77, 1
4, 78, 1
4, 79, 1
4, 80, 2
4, 81, 2
4, 82, 1
4, 83, 2
4, 84, 2
4, 85, 1
4, 86, 2
4, 87, 2
4, 88, 2
4, 89, 1
4, 90, 2
4, 91, 2
4, 92, 2
4, 93, 1
4, 94, 2
4, 95, 1
4, 96, 2
4, 97, 2
4, 98, 2
4, 99, 1
5, 6, 2
5, 7, 2
5, 8, 2
5, 9, 2
5, 10, 2
5, 11, 1
5, 12, 2
5, 13, 2
5, 14, 2
5, 15, 1
5, 16, 2
5, 17, 2
5, 18, 2
5, 19, 2
5, 20, 2
5, 21, 1
5, 22, 2
5, 23, 2
5, 24, 1
5, 25, 2
5, 26, 1
5, 27, 1
5, 28, 1
5, 29, 1
5, 30, 2
5, 31, 2
5, 32, 1
5, 33, 2
5, 34, 1
5, 35, 1
5, 36, 2
5, 37, 2
5, 38, 2
5, 39, 1
5, 40, 1
5, 41, 2
5, 42, 2
5, 43, 2
5, 44, 1
5, 45, 2
5, 46, 2
5, 47, 1
5, 48, 1
5, 49, 1
5, 50, 2
5, 51, 2
5, 52, 2
5, 53, 2
5, 54, 2
5, 55, 2
5, 56, 2
5, 57, 2
5, 58, 1
5, 59, 2
5, 60, 1
5, 61, 2
5, 62, 2
5, 63, 2
5, 64, 1
5, 65, 1
5, 66, 1
5, 67, 2
5, 68, 1
5, 69, 1
5, 70, 2
5, 71, 2
5, 72, 2
5, 73, 2
5, 74, 2
5, 75, 1
5, 76, 1
5, 77, 1
5, 78, 1
5, 79, 2
5, 80, 1
5, 81, 2
5, 82, 1
5, 83, 2
5, 84, 2
5, 85, 1
5, 86, 1
5, 87, 1
5, 88, 2
5, 89, 1
5, 90, 1
5, 91, 1
5, 92, 2
5, 93, 2
5, 94, 2
5, 95, 1
5, 96, 2
5, 97, 1
5, 98, 2
5, 99, 2
6, 7, 1
6, 8, 1
6, 9, 1
6, 10, 1
6, 11, 1
6, 12, 1
6, 13, 1
6, 14, 1
6, 15, 2
6, 16, 1
6, 17, 1
6, 18, 2
6, 19, 1
6, 20, 2
6, 21, 2
6, 22, 2
6, 23, 2
6, 24, 2
6, 25, 1
6, 26, 2
6, 27, 1
6, 28, 1
6, 29, 1
6, 30, 1
6, 31, 2
6, 32, 1
6, 33, 1
6, 34, 1
6, 35, 1
6, 36, 2
6, 37, 1
6, 38, 1
6, 39, 1
6, 40, 2
6, 41, 1
6, 42, 1
6, 43, 1
6, 44, 2
6, 45, 1
6, 46, 1
6, 47, 2
6, 48, 2
6, 49, 2
6, 50, 1
6, 51, 1
6, 52, 1
6, 53, 2
6, 54, 2
6, 55, 2
6, 56, 2
6, 57, 2
6, 58, 2
6, 59, 1
6, 60, 1
6, 61, 1
6, 62, 1
6, 63, 1
6, 64, 2
6, 65, 1
6, 66, 1
6, 67, 1
6, 68, 1
6, 69, 2
6, 70, 1
6, 71, 2
6, 72, 2
6, 73, 2
6, 74, 1
6, 75, 1
6, 76, 1
6, 77, 2
6, 78, 1
6, 79, 2
6, 80, 2
6, 81, 2
6, 82, 1
6, 83, 2
6, 84, 1
6, 85, 2
6, 86, 1
6, 87, 1
6, 88, 1
6, 89, 1
6, 90, 2
6, 91, 2
6, 92, 2
6, 93, 1
6, 94, 1
6, 95, 1
6, 96, 2
6, 97, 1
6, 98, 2
6, 99, 2
7, 8, 1
7, 9, 2
7, 10, 1
7, 11, 1
7, 12, 2
7, 13, 1
7, 14, 1
7, 15, 2
7, 16, 1
7, 17, 2
7, 18, 2
7, 19, 2
7, 20, 2
7, 21, 1
7, 22, 1
7, 23, 1
7, 24, 1
7, 25, 1
7, 26, 2
7, 27, 2
7, 28, 1
7, 29, 1
7, 30, 2
7, 31, 2
7, 32, 2
7, 33, 1
7, 34, 1
7, 35, 2
7, 36, 2
7, 37, 2
7, 38, 1
7, 39, 2
7, 40, 2
7, 41, 2
7, 42, 1
7, 43, 2
7, 44, 1
7, 45, 2
7, 46, 1
7, 47, 1
7, 48, 2
7, 49, 2
7, 50, 1
7, 51, 1
7, 52, 2
7, 53, 2
7, 54, 1
7, 55, 2
7, 56, 2
7, 57, 2
7, 58, 1
7, 59, 2
7, 60, 2
7, 61, 2
7, 62, 1
7, 63, 1
7, 64, 1
7, 65, 2
7, 66, 2
7, 67, 1
7, 68, 1
7, 69, 2
7, 70, 1
7, 71, 2
7, 72, 2
7, 73, 2
7, 74, 1
7, 75, 1
7, 76, 1
7, 77, 2
7, 78, 1
7, 79, 2
7, 80, 1
7, 81, 2
7, 82, 2
7, 83, 2
7, 84, 1
7, 85, 1
7, 86, 1
7, 87, 2
7, 88, 1
7, 89, 1
7, 90, 2
7, 91, 2
7, 92, 2
7, 93, 1
7, 94, 1
7, 95, 1
7, 96, 2
7, 97, 1
7, 98, 2
7, 99, 2
8, 9, 1
8, 10, 1
8, 11, 1
8, 12, 2
8, 13, 1
8, 14, 1
8, 15, 1
8, 16, 2
8, 17, 1
8, 18, 1
8, 19, 1
8, 20, 1
8, 21, 1
8, 22, 2
8, 23, 1
8, 24, 2
8, 25, 2
8, 26, 2
8, 27, 1
8, 28, 2
8, 29, 2
8, 30, 1
8, 31, 1
8, 32, 1
8, 33, 2
8, 34, 1
8, 35, 1
8, 36, 1
8, 37, 1
8, 38, 2
8, 39, 1
8, 40, 1
8, 41, 2
8, 42, 2
8, 43, 2
8, 44, 2
8, 45, 2
8, 46, 1
8, 47, 1
8, 48, 1
8, 49, 1
8, 50, 2
8, 51, 2
8, 52, 2
8, 53, 2
8, 54, 2
8, 55, 1
8, 56, 1
8, 57, 1
8, 58, 2
8, 59, 2
8, 60, 2
8, 61, 1
8, 62, 1
8, 63, 1
8, 64, 1
8, 65, 1
8, 66, 1
8, 67, 1
8, 68, 2
8, 69, 1
8, 70, 2
8, 71, 1
8, 72, 2
8, 73, 2
8, 74, 1
8, 75, 2
8, 76, 2
8, 77, 1
8, 78, 2
8, 79, 1
8, 80, 2
8, 81, 2
8, 82, 1
8, 83, 2
8, 84, 1
8, 85, 1
8, 86, 2
8, 87, 1
8, 88, 1
8, 89, 1
8, 90, 2
8, 91, 2
8, 92, 2
8, 93, 2
8, 94, 2
8, 95, 1
8, 96, 2
8, 97, 1
8, 98, 1
8, 99, 2
9, 10, 2
9, 11, 2
9, 12, 2
9, 13, 2
9, 14, 2
9, 15, 1
9, 16, 2
9, 17, 2
9, 18, 2
9, 19, 1
9, 20, 1
9, 21, 1
9, 22, 2
9, 23, 1
9, 24, 1
9, 25, 2
9, 26, 1
9, 27, 1
9, 28, 1
9, 29, 2
9, 30, 2
9, 31, 2
9, 32, 2
9, 33, 2
9, 34, 2
9, 35, 1
9, 36, 2
9, 37, 1
9, 38, 2
9, 39, 1
9, 40, 1
9, 41, 1
9, 42, 2
9, 43, 2
9, 44, 1
9, 45, 2
9, 46, 1
9, 47, 1
9, 48, 2
9, 49, 1
9, 50, 1
9, 51, 1
9, 52, 1
9, 53, 2
9, 54, 2
9, 55, 2
9, 56, 1
9, 57, 2
9, 58, 2
9, 59, 1
9, 60, 1
9, 61, 1
9, 62, 2
9, 63, 1
9, 64, 1
9, 65, 1
9, 66, 2
9, 67, 2
9, 68, 2
9, 69, 1
9, 70, 2
9, 71, 2
9, 72, 2
9, 73, 2
9, 74, 1
9, 75, 1
9, 76, 1
9, 77, 1
9, 78, 2
9, 79, 2
9, 80, 1
9, 81, 1
9, 82, 2
9, 83, 1
9, 84, 2
9, 85, 2
9, 86, 2
9, 87, 1
9, 88, 2
9, 89, 2
9, 90, 1
9, 91, 1
9, 92, 1
9, 93, 2
9, 94, 2
9, 95, 2
9, 96, 1
9, 97, 1
9, 98, 2
9, 99, 2
10, 11, 1
10, 12, 2
10, 13, 1
10, 14, 1
10, 15, 1
10, 16, 2
10, 17, 2
10, 18, 2
10, 19, 2
10, 20, 2
10, 21, 1
10, 22, 2
10, 23, 1
10, 24, 1
10, 25, 1
10, 26, 2
10, 27, 1
10, 28, 1
10, 29, 2
10, 30, 2
10, 31, 2
10, 32, 1
10, 33, 2
10, 34, 2
10, 35, 1
10, 36, 1
10, 37, 1
10, 38, 2
10, 39, 2
10, 40, 2
10, 41, 1
10, 42, 2
10, 43, 1
10, 44, 2
10, 45, 1
10, 46, 1
10, 47, 2
10, 48, 1
10, 49, 2
10, 50, 2
10, 51, 2
10, 52, 1
10, 53, 1
10, 54, 2
10, 55, 1
10, 56, 1
10, 57, 1
10, 58, 1
10, 59, 2
10, 60, 1
10, 61, 2
10, 62, 1
10, 63, 2
10, 64, 1
10, 65, 1
10, 66, 2
10, 67, 1
10, 68, 2
10, 69, 2
10, 70, 2
10, 71, 1
10, 72, 1
10, 73, 2
10, 74, 1
10, 75, 2
10, 76, 2
10, 77, 1
10, 78, 1
10, 79, 1
10, 80, 2
10, 81, 1
10, 82, 2
10, 83, 2
10, 84, 1
10, 85, 2
10, 86, 1
10, 87, 1
10, 88, 2
10, 89, 2
10, 90, 2
10, 91, 1
10, 92, 2
10, 93, 1
10, 94, 2
10, 95, 2
10, 96, 1
10, 97, 2
10, 98, 2
10, 99, 2
11, 12, 2
11, 13, 1
11, 14, 1
11, 15, 1
11, 16, 1
11, 17, 2
11, 18, 2
11, 19, 1
11, 20, 2
11, 21, 1
11, 22, 2
11, 23, 2
11, 24, 1
11, 25, 1
11, 26, 1
11, 27, 1
11, 28, 2
11, 29, 1
11, 30, 1
11, 31, 2
11, 32, 1
11, 33, 2
11, 34, 2
11, 35, 1
11, 36, 1
11, 37, 2
11, 38, 1
11, 39, 2
11, 40, 2
11, 41, 2
11, 42, 2
11, 43, 2
11, 44, 2
11, 45, 1
11, 46, 1
11, 47, 2
11, 48, 2
11, 49, 1
11, 50, 1
11, 51, 2
11, 52, 1
11, 53, 1
11, 54, 1
11, 55, 1
11, 56, 1
11, 57, 2
11, 58, 1
11, 59, 1
11, 60, 1
11, 61, 1
11, 62, 2
11, 63, 1
11, 64, 1
11, 65, 1
11, 66, 1
11, 67, 1
11, 68, 2
11, 69, 1
11, 70, 2
11, 71, 2
11, 72, 2
11, 73, 1
11, 74, 2
11, 75, 2
11, 76, 2
11, 77, 2
11, 78, 2
11, 79, 1
11, 80, 1
11, 81, 1
11, 82, 2
11, 83, 2
11, 84, 1
11, 85, 1
11, 86, 2
11, 87, 1
11, 88, 1
11, 89, 1
11, 90, 1
11, 91, 2
11, 92, 1
11, 93, 1
11, 94, 1
11, 95, 2
11, 96, 1
11, 97, 1
11, 98, 2
11, 99, 2
12, 13, 2
12, 14, 1
12, 15, 1
12, 16, 1
12, 17, 1
12, 18, 2
12, 19, 2
12, 20, 2
12, 21, 1
12, 22, 1
12, 23, 1
12, 24, 2
12, 25, 1
12, 26, 2
12, 27, 1
12, 28, 1
12, 29, 1
12, 30, 1
12, 31, 1
12, 32, 1
12, 33, 1
12, 34, 2
12, 35, 2
12, 36, 1
12, 37, 1
12, 38, 2
12, 39, 1
12, 40, 1
12, 41, 2
12, 42, 1
12, 43, 1
12, 44, 1
12, 45, 1
12, 46, 1
12, 47, 2
12, 48, 1
12, 49, 1
12, 50, 2
12, 51, 2
12, 52, 1
12, 53, 2
12, 54, 1
12, 55, 1
12, 56, 1
12, 57, 2
12, 58, 1
12, 59, 2
12, 60, 1
12, 61, 2
12, 62, 1
12, 63, 1
12, 64, 2
12, 65, 1
12, 66, 2
12, 67, 1
12, 68, 2
12, 69, 1
12, 70, 2
12, 71, 2
12, 72, 2
12, 73, 1
12, 74, 1
12, 75, 2
12, 76, 1
12, 77, 2
12, 78, 2
12, 79, 1
12, 80, 2
12, 81, 2
12, 82, 1
12, 83, 2
12, 84, 2
12, 85, 2
12, 86, 2
12, 87, 1
12, 88, 2
12, 89, 2
12, 90, 1
12, 91, 1
12, 92, 1
12, 93, 1
12, 94, 1
12, 95, 2
12, 96, 2
12, 97, 1
12, 98, 2
12, 99, 1
13, 14, 1
13, 15, 1
13, 16, 1
13, 17, 2
13, 18, 2
13, 19, 1
13, 20, 1
13, 21, 2
13, 22, 2
13, 23, 2
13, 24, 1
13, 25, 2
13, 26, 1
13, 27, 1
13, 28, 1
13, 29, 2
13, 30, 1
13, 31, 2
13, 32, 2
13, 33, 1
13, 34, 2
13, 35, 1
13, 36, 1
13, 37, 1
13, 38, 1
13, 39, 1
13, 40, 2
13, 41, 2
13, 42, 2
13, 43, 1
13, 44, 2
13, 45, 2
13, 46, 2
13, 47, 1
13, 48, 2
13, 49, 1
13, 50, 2
13, 51, 1
13, 52, 1
13, 53, 2
13, 54, 2
13, 55, 1
13, 56, 1
13, 57, 1
13, 58, 1
13, 59, 1
13, 60, 1
13, 61, 2
13, 62, 2
13, 63, 2
13, 64, 2
13, 65, 2
13, 66, 2
13, 67, 1
13, 68, 1
13, 69, 2
13, 70, 2
13, 71, 1
13, 72, 1
13, 73, 1
13, 74, 1
13, 75, 2
13, 76, 1
13, 77, 2
13, 78, 2
13, 79, 1
13, 80, 1
13, 81, 2
13, 82, 2
13, 83, 2
13, 84, 2
13, 85, 1
13, 86, 1
13, 87, 1
13, 88, 2
13, 89, 1
13, 90, 1
13, 91, 1
13, 92, 2
13, 93, 2
13, 94, 1
13, 95, 2
13, 96, 1
13, 97, 1
13, 98, 1
13, 99, 2
14, 15, 1
14, 16, 2
14, 17, 1
14, 18, 1
14, 19, 1
14, 20, 2
14, 21, 2
14, 22, 1
14, 23, 1
14, 24, 1
14, 25, 2
14, 26, 2
14, 27, 2
14, 28, 1
14, 29, 1
14, 30, 2
14, 31, 1
14, 32, 1
14, 33, 2
14, 34, 1
14, 35, 2
14, 36, 2
14, 37, 2
14, 38, 1
14, 39, 1
14, 40, 2
14, 41, 1
14, 42, 1
14, 43, 1
14, 44, 2
14, 45, 2
14, 46, 1
14, 47, 1
14, 48, 2
14, 49, 1
14, 50, 1
14, 51, 1
14, 52, 1
14, 53, 1
14, 54, 2
14, 55, 2
14, 56, 2
14, 57, 2
14, 58, 2
14, 59, 2
14, 60, 2
14, 61, 1
14, 62, 2
14, 63, 1
14, 64, 1
14, 65, 1
14, 66, 1
14, 67, 1
14, 68, 2
14, 69, 2
14, 70, 2
14, 71, 1
14, 72, 2
14, 73, 2
14, 74, 2
14, 75, 2
14, 76, 2
14, 77, 2
14, 78, 2
14, 79, 2
14, 80, 2
14, 81, 1
14, 82, 2
14, 83, 1
14, 84, 1
14, 85, 2
14, 86, 2
14, 87, 2
14, 88, 1
14, 89, 1
14, 90, 1
14, 91, 1
14, 92, 2
14, 93, 1
14, 94, 2
14, 95, 1
14, 96, 1
14, 97, 2
14, 98, 1
14, 99, 2
15, 16, 1
15, 17, 2
15, 18, 2
15, 19, 2
15, 20, 2
15, 21, 1
15, 22, 2
15, 23, 1
15, 24, 1
15, 25, 1
15, 26, 2
15, 27, 1
15, 28, 1
15, 29, 1
15, 30, 1
15, 31, 2
15, 32, 2
15, 33, 1
15, 34, 1
15, 35, 1
15, 36, 2
15, 37, 2
15, 38, 1
15, 39, 2
15, 40, 2
15, 41, 2
15, 42, 2
15, 43, 1
15, 44, 1
15, 45, 2
15, 46, 1
15, 47, 2
15, 48, 1
15, 49, 1
15, 50, 2
15, 51, 1
15, 52, 2
15, 53, 2
15, 54, 2
15, 55, 2
15, 56, 1
15, 57, 1
15, 58, 2
15, 59, 1
15, 60, 1
15, 61, 1
15, 62, 2
15, 63, 2
15, 64, 1
15, 65, 2
15, 66, 2
15, 67, 2
15, 68, 2
15, 69, 1
15, 70, 1
15, 71, 2
15, 72, 2
15, 73, 1
15, 74, 1
15, 75, 1
15, 76, 1
15, 77, 1
15, 78, 2
15, 79, 2
15, 80, 1
15, 81, 1
15, 82, 1
15, 83, 2
15, 84, 1
15, 85, 1
15, 86, 2
15, 87, 2
15, 88, 2
15, 89, 1
15, 90, 2
15, 91, 2
15, 92, 2
15, 93, 1
15, 94, 1
15, 95, 2
15, 96, 2
15, 97, 1
15, 98, 1
15, 99, 2
16, 17, 1
16, 18, 1
16, 19, 2
16, 20, 1
16, 21, 1
16, 22, 1
16, 23, 2
16, 24, 1
16, 25, 2
16, 26, 1
16, 27, 2
16, 28, 1
16, 29, 2
16, 30, 2
16, 31, 1
16, 32, 2
16, 33, 2
16, 34, 2
16, 35, 2
16, 36, 1
16, 37, 2
16, 38, 1
16, 39, 1
16, 40, 1
16, 41, 2
16, 42, 1
16, 43, 2
16, 44, 2
16, 45, 2
16, 46, 1
16, 47, 1
16, 48, 2
16, 49, 1
16, 50, 1
16, 51, 2
16, 52, 2
16, 53, 1
16, 54, 2
16, 55, 1
16, 56, 2
16, 57, 2
16, 58, 1
16, 59, 1
16, 60, 2
16, 61, 2
16, 62, 1
16, 63, 2
16, 64, 1
16, 65, 1
16, 66, 1
16, 67, 2
16, 68, 2
16, 69, 1
16, 70, 2
16, 71, 2
16, 72, 2
16, 73, 1
16, 74, 1
16, 75, 1
16, 76, 2
16, 77, 2
16, 78, 1
16, 79, 2
16, 80, 2
16, 81, 2
16, 82, 1
16, 83, 2
16, 84, 1
16, 85, 2
16, 86, 1
16, 87, 1
16, 88, 1
16, 89, 1
16, 90, 2
16, 91, 2
16, 92, 1
16, 93, 1
16, 94, 2
16, 95, 2
16, 96, 1
16, 97, 1
16, 98, 2
16, 99, 1
17, 18, 1
17, 19, 1
17, 20, 2
17, 21, 1
17, 22, 2
17, 23, 1
17, 24, 2
17, 25, 2
17, 26, 1
17, 27, 2
17, 28, 2
17, 29, 2
17, 30, 1
17, 31, 2
17, 32, 2
17, 33, 1
17, 34, 2
17, 35, 2
17, 36, 2
17, 37, 2
17, 38, 2
17, 39, 1
17, 40, 1
17, 41, 1
17, 42, 1
17, 43, 1
17, 44, 2
17, 45, 1
17, 46, 2
17, 47, 1
17, 48, 2
17, 49, 1
17, 50, 1
17, 51, 1
17, 52, 1
17, 53, 1
17, 54, 2
17, 55, 1
17, 56, 1
17, 57, 1
17, 58, 1
17, 59, 1
17, 60, 1
17, 61, 1
17, 62, 2
17, 63, 2
17, 64, 2
17, 65, 1
17, 66, 2
17, 67, 1
17, 68, 1
17, 69, 1
17, 70, 2
17, 71, 2
17, 72, 1
17, 73, 1
17, 74, 2
17, 75, 1
17, 76, 2
17, 77, 1
17, 78, 1
17, 79, 2
17, 80, 1
17, 81, 1
17, 82, 2
17, 83, 1
17, 84, 2
17, 85, 1
17, 86, 2
17, 87, 2
17, 88, 2
17, 89, 2
17, 90, 1
17, 91, 2
17, 92, 1
17, 93, 2
17, 94, 2
17, 95, 1
17, 96, 2
17, 97, 2
17, 98, 1
17, 99, 2
18, 19, 1
18, 20, 1
18, 21, 1
18, 22, 2
18, 23, 2
18, 24, 1
18, 25, 1
18, 26, 2
18, 27, 2
18, 28, 1
18, 29, 2
18, 30, 1
18, 31, 1
18, 32, 2
18, 33, 1
18, 34, 1
18, 35, 2
18, 36, 2
18, 37, 2
18, 38, 1
18, 39, 1
18, 40, 2
18, 41, 2
18, 42, 2
18, 43, 2
18, 44, 1
18, 45, 2
18, 46, 2
18, 47, 2
18, 48, 1
18, 49, 1
18, 50, 1
18, 51, 2
18, 52, 2
18, 53, 2
18, 54, 1
18, 55, 1
18, 56, 2
18, 57, 2
18, 58, 1
18, 59, 1
18, 60, 2
18, 61, 1
18, 62, 2
18, 63, 1
18, 64, 2
18, 65, 1
18, 66, 1
18, 67, 2
18, 68, 2
18, 69, 1
18, 70, 2
18, 71, 2
18, 72, 1
18, 73, 1
18, 74, 2
18, 75, 2
18, 76, 1
18, 77, 1
18, 78, 2
18, 79, 2
18, 80, 1
18, 81, 2
18, 82, 2
18, 83, 2
18, 84, 1
18, 85, 2
18, 86, 1
18, 87, 2
18, 88, 1
18, 89, 1
18, 90, 2
18, 91, 1
18, 92, 2
18, 93, 2
18, 94, 2
18, 95, 2
18, 96, 2
18, 97, 2
18, 98, 2
18, 99, 2
19, 20, 2
19, 21, 2
19, 22, 1
19, 23, 2
19, 24, 2
19, 25, 1
19, 26, 2
19, 27, 2
19, 28, 2
19, 29, 2
19, 30, 2
19, 31, 1
19, 32, 1
19, 33, 1
19, 34, 1
19, 35, 1
19, 36, 2
19, 37, 1
19, 38, 1
19, 39, 2
19, 40, 1
19, 41, 1
19, 42, 1
19, 43, 1
19, 44, 2
19, 45, 1
19, 46, 1
19, 47, 1
19, 48, 1
19, 49, 1
19, 50, 1
19, 51, 1
19, 52, 2
19, 53, 2
19, 54, 2
19, 55, 2
19, 56, 2
19, 57, 1
19, 58, 2
19, 59, 1
